College,Branch,Category,Rank
E038,CS,3BK,0
E038,CS,3BR,35333
E038,CS,GM,27778
E038,CS,GMK,27957
E038,CS,GMR,35234
E038,CS,SCG,57344
E038,CS,SCK,63638
E038,CS,SCR,70545
E038,CS,STG,73164
E038,CS,STK,0
E038,CS,STR,73384
E038,DS,1G,58849
E038,DS,1K,0
E038,DS,1R,0
E038,DS,2AG,66479
E038,DS,2AK,0
E038,DS,2AR,69394
E038,DS,2BG,50760
E038,DS,2BK,0
E038,DS,2BR,0
E038,DS,3AG,64198
E038,DS,3AK,104662
E038,DS,3AR,0
E038,DS,3BG,48690
E038,DS,3BK,0
E038,DS,3BR,0
E038,DS,GM,48181
E038,DS,GMK,0
E038,DS,GMR,63367
E038,DS,SCG,97197
E038,DS,SCK,0
E038,DS,SCR,97303
E038,DS,STG,49167
E038,DS,STK,0
E038,DS,STR,0
E038,EC,1G,50410
E038,EC,1K,0
E038,EC,1R,0
E038,EC,2AG,45403
E038,EC,2AK,52127
E038,EC,2AR,46227
E038,EC,2BG,50060
E038,EC,2BK,0
E038,EC,2BR,0
E038,EC,3AG,44967
E038,EC,3AK,0
E038,EC,3AR,0
E038,EC,3BG,40804
E038,EC,3BK,0
E038,EC,3BR,43098
E038,EC,GM,39400
E038,EC,GMK,39491
E038,EC,GMR,42052
E038,EC,SCG,95988
E038,EC,SCK,0
E038,EC,SCR,110917
E038,EC,STG,134074
E038,EC,STK,0
E038,EC,STR,182790
E038,EE,1G,79369
E038,EE,1K,0
E038,EE,1R,0
E038,EE,2AG,76911
E038,EE,2AK,0
E038,EE,2AR,89436
E038,EE,2BG,77634
E038,EE,2BK,0
E038,EE,2BR,194835
E038,EE,3AG,74388
E038,EE,3AK,0
E038,EE,3AR,0
E038,EE,3BG,83639
E038,EE,3BK,0
E038,EE,3BR,0
E038,EE,GM,72561
E038,EE,GMK,77684
E038,EE,GMR,82833
E038,EE,SCG,118862
E038,EE,SCK,135435
E038,EE,SCR,165687
E038,EE,STG,191301
E038,EE,STK,0
E038,EE,STR,0
E038,IE,1G,45438
E038,IE,1K,0
E038,IE,1R,88971
E038,IE,2AG,39848
E038,IE,2AK,0
E038,IE,2AR,0
E038,IE,2BG,46088
E038,IE,2BK,0
E038,IE,2BR,0
E038,IE,3AG,39222
E038,IE,3AK,0
E038,IE,3AR,61441
E038,IE,3BG,38437
E038,IE,3BK,0
E038,IE,3BR,0
E038,IE,GM,35907
E038,IE,GMK,40401
E038,IE,GMR,36477
E038,IE,SCG,63124
E038,IE,SCK,0
E038,IE,SCR,0
E038,IE,STG,100957
E038,IE,STK,113110
E038,IE,STR,0
E038,ME,1G,176588
E038,ME,1K,0
E038,ME,1R,0
E038,ME,2AG,188180
E038,ME,2AK,0
E038,ME,2AR,0
E038,ME,2BG,149842
E038,ME,2BK,0
E038,ME,2BR,0
E038,ME,3AG,188293
E038,ME,3AK,0
E038,ME,3AR,0
E038,ME,3BG,131776
E038,ME,3BK,0
E038,ME,3BR,0
E038,ME,GM,129237
E038,ME,GMK,0
E038,ME,GMR,143985
E038,ME,SCG,137766
E038,ME,SCK,0
E038,ME,SCR,150195
E038,ME,STG,0
E038,ME,STK,0
E038,ME,STR,0
E040,CE,1G,0
E040,CE,1K,0
E040,CE,1R,0
E040,CE,2AG,0
E040,CE,2AK,0
E040,CE,2AR,0
E040,CE,2BG,0
E040,CE,2BK,0
E040,CE,2BR,0
E040,CE,3AG,0
E040,CE,3AK,0
E040,CE,3AR,0
E040,CE,3BG,0
E040,CE,3BK,0
E040,CE,3BR,0
E040,CE,GM,197525
E040,CE,GMK,0
E040,CE,GMR,0
E040,CE,SCG,0
E040,CE,SCK,0
E040,CE,SCR,0
E040,CE,STG,0
E040,CE,STK,0
E040,CE,STR,0
E040,CS,1G,49530
E040,CS,1K,0
E040,CS,1R,0
E040,CS,2AG,53342
E040,CS,2AK,56146
E040,CS,2AR,53408
E040,CS,2BG,56182
E040,CS,2BK,0
E040,CS,2BR,0
E040,CS,3AG,51221
E040,CS,3AK,0
E040,CS,3AR,0
E040,CS,3BG,48303
E040,CS,3BK,0
E040,CS,3BR,49966
E040,CS,GM,44488
E040,CS,GMK,45121
E040,CS,GMR,46628
E040,CS,SCG,93839
E040,CS,SCK,0
E040,CS,SCR,101426
E040,CS,STG,112295
E040,CS,STK,0
E040,CS,STR,129873
E040,EC,1G,65508
E040,EC,1K,0
E040,EC,1R,0
E040,EC,2AG,65797
E040,EC,2AK,0
E040,EC,2AR,68350
E040,EC,2BG,75055
E040,EC,2BK,0
E040,EC,2BR,0
E040,EC,3AG,72251
E040,EC,3AK,0
E040,EC,3AR,82540
E040,EC,3BG,58991
E040,EC,3BK,0
E040,EC,3BR,0
E040,EC,GM,58280
E040,EC,GMK,58366
E040,EC,GMR,60325
E040,EC,SCG,167613
E040,EC,SCK,175029
E040,EC,SCR,193772
E040,EC,STG,162244
E040,EC,STK,0
E040,EC,STR,65509
E040,EE,1G,102485
E040,EE,1K,0
E040,EE,1R,0
E040,EE,2AG,109792
E040,EE,2AK,0
E040,EE,2AR,126089
E040,EE,2BG,111664
E040,EE,2BK,0
E040,EE,2BR,0
E040,EE,3AG,109644
E040,EE,3AK,0
E040,EE,3AR,0
E040,EE,3BG,100904
E040,EE,3BK,0
E040,EE,3BR,0
E040,EE,GM,96942
E040,EE,GMK,0
E040,EE,GMR,102777
E040,EE,SCG,181614
E040,EE,SCK,0
E040,EE,SCR,201377
E040,EE,STG,0
E040,EE,STK,0
E040,EE,STR,0
E040,ME,1G,0
E040,ME,1K,0
E040,ME,1R,0
E040,ME,2AG,0
E040,ME,2AK,0
E040,ME,2AR,0
E040,ME,2BG,0
E040,ME,2BK,0
E040,ME,2BR,0
E040,ME,3AG,0
E040,ME,3AK,0
E040,ME,3AR,0
E040,ME,3BG,0
E040,ME,3BK,0
E040,ME,3BR,0
E040,ME,GM,198572
E040,ME,GMK,0
E040,ME,GMR,0
E040,ME,SCG,0
E040,ME,SCK,0
E040,ME,SCR,0
E040,ME,STG,0
E040,ME,STK,0
E040,ME,STR,0
E041,CE,1G,187486
E041,CE,1K,0
E041,CE,1R,0
E041,CE,2AG,139621
E041,CE,2AK,0
E041,CE,2AR,149513
E041,CE,2BG,123603
E041,CE,2BK,0
E041,CE,2BR,0
E041,CE,3AG,187658
E041,CE,3AK,0
E041,CE,3AR,0
E041,CE,3BG,114464
E041,CE,3BK,0
E041,CE,3BR,0
E041,CE,GM,96047
E041,CE,GMK,123364
E041,CE,GMR,109059
E041,CE,SCG,123421
E041,CE,SCK,124989
E041,CE,SCR,181271
E041,CE,STG,136172
E041,CE,STK,0
E041,CE,STR,0
E041,EC,1G,59401
E041,EC,1K,0
E041,EC,1R,93012
E041,EC,2AG,54178
E041,EC,2AK,0
E041,EC,2AR,0
E041,EC,2BG,0
E041,EC,2BK,0
E041,EC,2BR,0
E041,EC,3AG,0
E041,EC,3AK,0
E041,EC,3AR,0
E041,EC,3BG,48043
E041,EC,3BK,0
E041,EC,3BR,0
E041,EC,GM,39001
E041,EC,GMK,41821
E041,EC,GMR,47151
E041,EC,SCG,91774
E041,EC,SCK,0
E041,EC,SCR,0
E041,EC,STG,114426
E041,EC,STK,0
E041,EC,STR,0
E041,EE,1G,0
E041,EE,1K,0
E041,EE,1R,0
E041,EE,2AG,61763
E041,EE,2AK,0
E041,EE,2AR,0
E041,EE,2BG,78556
E041,EE,2BK,0
E041,EE,2BR,0
E041,EE,3AG,0
E041,EE,3AK,0
E041,EE,3AR,0
E041,EE,3BG,0
E041,EE,3BK,0
E041,EE,3BR,0
E041,EE,GM,60959
E041,EE,GMK,0
E041,EE,GMR,76824
E041,EE,SCG,92288
E041,EE,SCK,0
E041,EE,SCR,0
E041,EE,STG,163888
E041,EE,STK,0
E041,EE,STR,202804
E041,IP,1G,0
E041,IP,1K,0
E041,IP,1R,0
E041,IP,2AG,0
E041,IP,2AK,0
E041,IP,2AR,0
E041,IP,2BG,0
E041,IP,2BK,0
E041,IP,2BR,0
E041,IP,3AG,0
E041,IP,3AK,0
E041,IP,3AR,0
E041,IP,3BG,0
E041,IP,3BK,0
E041,IP,3BR,0
E041,IP,GM,203009
E041,IP,GMK,0
E041,IP,GMR,0
E041,IP,SCG,0
E041,IP,SCK,0
E041,IP,SCR,0
E041,IP,STG,0
E041,IP,STK,0
E041,IP,STR,0
E041,ME,1G,0
E041,ME,1K,0
E041,ME,1R,0
E041,ME,2AG,0
E041,ME,2AK,0
E041,ME,2AR,0
E041,ME,2BG,0
E041,ME,2BK,0
E041,ME,2BR,0
E041,ME,3AG,0
E041,ME,3AK,0
E041,ME,3AR,0
E041,ME,3BG,0
E041,ME,3BK,0
E041,ME,3BR,0
E041,ME,GM,202218
E041,ME,GMK,0
E041,ME,GMR,0
E041,ME,SCG,0
E041,ME,SCK,0
E041,ME,SCR,0
E041,ME,STG,0
E041,ME,STK,0
E041,ME,STR,0
E042,AE,1G,0
E042,AE,1K,0
E042,AE,1R,0
E042,AE,2AG,0
E042,AE,2AK,0
E042,AE,2AR,0
E042,AE,2BG,92339
E042,AE,2BK,0
E042,AE,2BR,0
E042,AE,3AG,110803
E042,AE,3AK,0
E042,AE,3AR,118502
E042,AE,3BG,0
E042,AE,3BK,0
E042,AE,3BR,0
E042,AE,GM,84027
E042,AE,GMK,0
E042,AE,GMR,0
E042,AE,SCG,90109
E042,AE,SCK,0
E042,AE,SCR,0
E042,AE,STG,0
E042,AE,STK,0
E042,AE,STR,0
E042,CE,1G,0
E042,CE,1K,0
E042,CE,1R,0
E042,CE,2AG,0
E042,CE,2AK,0
E042,CE,2AR,0
E042,CE,2BG,0
E042,CE,2BK,0
E042,CE,2BR,0
E042,CE,3AG,0
E042,CE,3AK,0
E042,CE,3AR,0
E042,CE,3BG,0
E042,CE,3BK,0
E042,CE,3BR,0
E042,CE,GM,197836
E042,CE,GMK,0
E042,CE,GMR,0
E042,CE,SCG,0
E042,CE,SCK,0
E042,CE,SCR,0
E042,CE,STG,0
E042,CE,STK,0
E042,CE,STR,0
E042,CS,1G,68420
E042,CS,1K,0
E042,CS,1R,0
E042,CS,2AG,72165
E042,CS,2AK,0
E042,CS,2AR,77525
E042,CS,2BG,0
E042,CS,2BK,0
E042,CS,2BR,0
E042,CS,3AG,0
E042,CS,3AK,0
E042,CS,3AR,0
E042,CS,3BG,65608
E042,CS,3BK,0
E042,CS,3BR,0
E042,CS,GM,43752
E042,CS,GMK,60534
E042,CS,GMR,47663
E042,CS,SCG,103614
E042,CS,SCK,0
E042,CS,SCR,0
E042,CS,STG,0
E042,CS,STK,0
E042,CS,STR,0
E042,EC,1G,0
E042,EC,1K,132066
E042,EC,1R,0
E042,EC,2AG,0
E042,EC,2AK,0
E042,EC,2AR,0
E042,EC,2BG,0
E042,EC,2BK,0
E042,EC,2BR,0
E042,EC,3AG,89254
E042,EC,3AK,0
E042,EC,3AR,0
E042,EC,3BG,0
E042,EC,3BK,0
E042,EC,3BR,0
E042,EC,GM,75298
E042,EC,GMK,0
E042,EC,GMR,0
E042,EC,SCG,0
E042,EC,SCK,0
E042,EC,SCR,0
E042,EC,STG,168832
E042,EC,STK,0
E042,EC,STR,195593
E042,ME,1G,0
E042,ME,1K,0
E042,ME,1R,0
E042,ME,2AG,0
E042,ME,2AK,0
E042,ME,2AR,0
E042,ME,2BG,0
E042,ME,2BK,0
E042,ME,2BR,0
E042,ME,3AG,0
E042,ME,3AK,0
E042,ME,3AR,0
E042,ME,3BG,0
E042,ME,3BK,0
E042,ME,3BR,0
E042,ME,GM,191149
E042,ME,GMK,0
E042,ME,GMR,0
E042,ME,SCG,0
E042,ME,SCK,0
E042,ME,SCR,0
E042,ME,STG,0
E042,ME,STK,0
E042,ME,STR,0
E043,AI,1G,0
E043,AI,1K,0
E043,AI,1R,0
E043,AI,2AG,62046
E043,AI,2AK,95794
E043,AI,2AR,83687
E043,AI,2BG,0
E043,AI,2BK,0
E043,AI,2BR,0
E043,AI,3AG,0
E043,AI,3AK,0
E043,AI,3AR,0
E043,AI,3BG,68600
E043,AI,3BK,0
E043,AI,3BR,0
E043,AI,GM,53806
E043,AI,GMK,0
E043,AI,GMR,0
E043,AI,SCG,100049
E043,AI,SCK,0
E043,AI,SCR,0
E043,AI,STG,0
E043,AI,STK,0
E043,AI,STR,0
E043,CE,1G,0
E043,CE,1K,0
E043,CE,1R,0
E043,CE,2AG,190211
E043,CE,2AK,0
E043,CE,2AR,0
E043,CE,2BG,0
E043,CE,2BK,0
E043,CE,2BR,0
E043,CE,3AG,0
E043,CE,3AK,0
E043,CE,3AR,0
E043,CE,3BG,0
E043,CE,3BK,0
E043,CE,3BR,0
E043,CE,GM,141292
E043,CE,GMK,0
E043,CE,GMR,155738
E043,CE,SCG,157351
E043,CE,SCK,0
E043,CE,SCR,0
E043,CE,STG,0
E043,CE,STK,0
E043,CE,STR,0
E043,CS,1G,0
E043,CS,1K,0
E043,CS,1R,0
E043,CS,2AG,45612
E043,CS,2AK,0
E043,CS,2AR,0
E043,CS,2BG,41976
E043,CS,2BK,0
E043,CS,2BR,0
E043,CS,3AG,47945
E043,CS,3AK,0
E043,CS,3AR,0
E043,CS,3BG,44025
E043,CS,3BK,0
E043,CS,3BR,0
E043,CS,GM,34231
E043,CS,GMK,0
E043,CS,GMR,43402
E043,CS,SCG,47694
E043,CS,SCK,66267
E043,CS,SCR,97389
E043,CS,STG,41200
E043,CS,STK,0
E043,CS,STR,0
E043,DS,1G,95005
E043,DS,1K,0
E043,DS,1R,0
E043,DS,2AG,104743
E043,DS,2AK,113239
E043,DS,2AR,0
E043,DS,2BG,0
E043,DS,2BK,0
E043,DS,2BR,0
E043,DS,3AG,101440
E043,DS,3AK,0
E043,DS,3AR,0
E043,DS,3BG,0
E043,DS,3BK,0
E043,DS,3BR,82420
E043,DS,GM,58930
E043,DS,GMK,0
E043,DS,GMR,0
E043,DS,SCG,74715
E043,DS,SCK,0
E043,DS,SCR,0
E043,DS,STG,0
E043,DS,STK,0
E043,DS,STR,0
E043,EC,1G,95107
E043,EC,1K,0
E043,EC,1R,0
E043,EC,2AG,97326
E043,EC,2AK,0
E043,EC,2AR,0
E043,EC,2BG,0
E043,EC,2BK,0
E043,EC,2BR,0
E043,EC,3AG,0
E043,EC,3AK,0
E043,EC,3AR,0
E043,EC,3BG,77056
E043,EC,3BK,0
E043,EC,3BR,0
E043,EC,GM,76842
E043,EC,GMK,79236
E043,EC,GMR,83545
E043,EC,SCG,116297
E043,EC,SCK,0
E043,EC,SCR,123485
E043,EC,STG,87777
E043,EC,STK,0
E043,EC,STR,0
E043,EE,1G,130911
E043,EE,1K,0
E043,EE,1R,0
E043,EE,2AG,113620
E043,EE,2AK,0
E043,EE,2AR,128889
E043,EE,2BG,0
E043,EE,2BK,0
E043,EE,2BR,0
E043,EE,3AG,0
E043,EE,3AK,0
E043,EE,3AR,0
E043,EE,3BG,0
E043,EE,3BK,0
E043,EE,3BR,0
E043,EE,GM,82472
E043,EE,GMK,0
E043,EE,GMR,0
E043,EE,SCG,94971
E043,EE,SCK,0
E043,EE,SCR,176659
E043,EE,STG,147432
E043,EE,STK,0
E043,EE,STR,177996
E043,IC CS-IOT,1G,0
E043,IC CS-IOT,1K,0
E043,IC CS-IOT,1R,0
E043,IC CS-IOT,2AG,128874
E043,IC CS-IOT,2AK,0
E043,IC CS-IOT,2AR,0
E043,IC CS-IOT,2BG,96453
E043,IC CS-IOT,2BK,0
E043,IC CS-IOT,2BR,0
E043,IC CS-IOT,3AG,0
E043,IC CS-IOT,3AK,0
E043,IC CS-IOT,3AR,0
E043,IC CS-IOT,3BG,0
E043,IC CS-IOT,3BK,0
E043,IC CS-IOT,3BR,0
E043,IC CS-IOT,GM,93430
E043,IC CS-IOT,GMK,0
E043,IC CS-IOT,GMR,0
E043,IC CS-IOT,SCG,177609
E043,IC CS-IOT,SCK,0
E043,IC CS-IOT,SCR,0
E043,IC CS-IOT,STG,0
E043,IC CS-IOT,STK,0
E043,IC CS-IOT,STR,0
E043,IE,1G,0
E043,IE,1K,0
E043,IE,1R,0
E043,IE,2AG,90438
E043,IE,2AK,0
E043,IE,2AR,0
E043,IE,2BG,0
E043,IE,2BK,0
E043,IE,2BR,0
E043,IE,3AG,0
E043,IE,3AK,0
E043,IE,3AR,0
E043,IE,3BG,0
E043,IE,3BK,0
E043,IE,3BR,0
E043,IE,GM,64468
E043,IE,GMK,0
E043,IE,GMR,68720
E043,IE,SCG,85719
E043,IE,SCK,0
E043,IE,SCR,0
E043,IE,STG,96326
E043,IE,STK,0
E043,IE,STR,0
E043,ME,1G,0
E043,ME,1K,0
E043,ME,1R,0
E043,ME,2AG,0
E043,ME,2AK,0
E043,ME,2AR,0
E043,ME,2BG,0
E043,ME,2BK,0
E043,ME,2BR,0
E043,ME,3AG,0
E043,ME,3AK,0
E043,ME,3AR,0
E043,ME,3BG,0
E043,ME,3BK,0
E043,ME,3BR,0
E043,ME,GM,185030
E043,ME,GMK,0
E043,ME,GMR,0
E043,ME,SCG,0
E043,ME,SCK,0
E043,ME,SCR,0
E043,ME,STG,0
E043,ME,STK,0
E043,ME,STR,0
E044,CA-CS,1G,0
E044,CA-CS,1K,0
E044,CA-CS,1R,0
E044,CA-CS,2AG,70426
E044,CA-CS,2AK,0
E044,CA-CS,2AR,144641
E044,CA-CS,2BG,0
E044,CA-CS,2BK,0
E044,CA-CS,2BR,0
E044,CA-CS,3AG,0
E044,CA-CS,3AK,0
E044,CA-CS,3AR,0
E044,CA-CS,3BG,63751
E044,CA-CS,3BK,0
E044,CA-CS,3BR,0
E044,CA-CS,GM,59730
E044,CA-CS,GMK,0
E044,CA-CS,GMR,0
E044,CA-CS,SCG,137546
E044,CA-CS,SCK,0
E044,CA-CS,SCR,0
E044,CA-CS,STG,110754
E044,CA-CS,STK,0
E044,CA-CS,STR,122391
E044,CE,1G,0
E044,CE,1K,0
E044,CE,1R,0
E044,CE,2AG,0
E044,CE,2AK,0
E044,CE,2AR,0
E044,CE,2BG,0
E044,CE,2BK,0
E044,CE,2BR,0
E044,CE,3AG,0
E044,CE,3AK,0
E044,CE,3AR,0
E044,CE,3BG,0
E044,CE,3BK,0
E044,CE,3BR,0
E044,CE,GM,201150
E044,CE,GMK,0
E044,CE,GMR,0
E044,CE,SCG,0
E044,CE,SCK,0
E044,CE,SCR,0
E044,CE,STG,0
E044,CE,STK,0
E044,CE,STR,0
E044,CH,1G,0
E044,CH,1K,0
E044,CH,1R,0
E044,CH,2AG,0
E044,CH,2AK,0
E044,CH,2AR,0
E044,CH,2BG,0
E044,CH,2BK,0
E044,CH,2BR,143602
E044,CH,3AG,0
E044,CH,3AK,0
E044,CH,3AR,0
E044,CH,3BG,0
E044,CH,3BK,0
E044,CH,3BR,123131
E044,CH,GM,98251
E044,CH,GMK,0
E044,CH,GMR,0
E044,CH,SCG,167564
E044,CH,SCK,0
E044,CH,SCR,0
E044,CH,STG,133789
E044,CH,STK,0
E044,CH,STR,0
E044,CS,1G,67243
E044,CS,1K,0
E044,CS,1R,0
E044,CS,2AG,54345
E044,CS,2AK,0
E044,CS,2AR,0
E044,CS,2BG,0
E044,CS,2BK,0
E044,CS,2BR,0
E044,CS,3AG,0
E044,CS,3AK,0
E044,CS,3AR,0
E044,CS,3BG,48552
E044,CS,3BK,0
E044,CS,3BR,0
E044,CS,GM,41711
E044,CS,GMK,0
E044,CS,GMR,47154
E044,CS,SCG,58503
E044,CS,SCK,59671
E044,CS,SCR,75265
E044,CS,STG,67369
E044,CS,STK,0
E044,CS,STR,0
E044,CY-CS,1G,0
E044,CY-CS,1K,0
E044,CY-CS,1R,0
E044,CY-CS,2AG,110802
E044,CY-CS,2AK,0
E044,CY-CS,2AR,0
E044,CY-CS,2BG,77834
E044,CY-CS,2BK,0
E044,CY-CS,2BR,0
E044,CY-CS,3AG,102095
E044,CY-CS,3AK,0
E044,CY-CS,3AR,0
E044,CY-CS,3BG,0
E044,CY-CS,3BK,0
E044,CY-CS,3BR,0
E044,CY-CS,GM,76756
E044,CY-CS,GMK,0
E044,CY-CS,GMR,0
E044,CY-CS,SCG,104628
E044,CY-CS,SCK,0
E044,CY-CS,SCR,0
E044,CY-CS,STG,0
E044,CY-CS,STK,0
E044,CY-CS,STR,163434
E044,DS,1G,0
E044,DS,1K,0
E044,DS,1R,0
E044,DS,2AG,102128
E044,DS,2AK,0
E044,DS,2AR,0
E044,DS,2BG,0
E044,DS,2BK,0
E044,DS,2BR,0
E044,DS,3AG,87579
E044,DS,3AK,0
E044,DS,3AR,0
E044,DS,3BG,0
E044,DS,3BK,0
E044,DS,3BR,0
E044,DS,GM,68891
E044,DS,GMK,0
E044,DS,GMR,69165
E044,DS,SCG,105813
E044,DS,SCK,0
E044,DS,SCR,0
E044,DS,STG,123908
E044,DS,STK,0
E044,DS,STR,0
E044,EC,1G,0
E044,EC,1K,0
E044,EC,1R,0
E044,EC,2AG,86550
E044,EC,2AK,0
E044,EC,2AR,0
E044,EC,2BG,0
E044,EC,2BK,0
E044,EC,2BR,0
E044,EC,3AG,0
E044,EC,3AK,0
E044,EC,3AR,0
E044,EC,3BG,81876
E044,EC,3BK,0
E044,EC,3BR,0
E044,EC,GM,70119
E044,EC,GMK,85743
E044,EC,GMR,85921
E044,EC,SCG,128920
E044,EC,SCK,0
E044,EC,SCR,170881
E044,EC,STG,91618
E044,EC,STK,0
E044,EC,STR,0
E044,ME,1G,0
E044,ME,1K,0
E044,ME,1R,0
E044,ME,2AG,0
E044,ME,2AK,0
E044,ME,2AR,0
E044,ME,2BG,0
E044,ME,2BK,0
E044,ME,2BR,0
E044,ME,3AG,0
E044,ME,3AK,0
E044,ME,3AR,0
E044,ME,3BG,0
E044,ME,3BK,0
E044,ME,3BR,0
E044,ME,GM,181747
E044,ME,GMK,0
E044,ME,GMR,0
E044,ME,SCG,0
E044,ME,SCK,0
E044,ME,SCR,0
E044,ME,STG,0
E044,ME,STK,0
E044,ME,STR,0
E045,CA-CS,1G,87712
E045,CA-CS,1K,0
E045,CA-CS,1R,0
E045,CA-CS,2AG,74843
E045,CA-CS,2AK,0
E045,CA-CS,2AR,109158
E045,CA-CS,2BG,85916
E045,CA-CS,2BK,0
E045,CA-CS,2BR,0
E045,CA-CS,3AG,83440
E045,CA-CS,3AK,0
E045,CA-CS,3AR,0
E045,CA-CS,3BG,0
E045,CA-CS,3BK,0
E045,CA-CS,3BR,0
E045,CA-CS,GM,72117
E045,CA-CS,GMK,0
E045,CA-CS,GMR,72836
E045,CA-CS,SCG,153001
E045,CA-CS,SCK,0
E045,CA-CS,SCR,0
E045,CA-CS,STG,100087
E045,CA-CS,STK,0
E045,CA-CS,STR,0
E045,CE,1G,0
E045,CE,1K,0
E045,CE,1R,0
E045,CE,2AG,0
E045,CE,2AK,0
E045,CE,2AR,0
E045,CE,2BG,0
E045,CE,2BK,0
E045,CE,2BR,0
E045,CE,3AG,0
E045,CE,3AK,0
E045,CE,3AR,0
E045,CE,3BG,0
E045,CE,3BK,0
E045,CE,3BR,0
E045,CE,GM,196777
E045,CE,GMK,0
E045,CE,GMR,0
E045,CE,SCG,0
E045,CE,SCK,0
E045,CE,SCR,0
E045,CE,STG,0
E045,CE,STK,0
E045,CE,STR,0
E045,CS,1G,50270
E045,CS,1K,0
E045,CS,1R,0
E045,CS,2AG,53504
E045,CS,2AK,0
E045,CS,2AR,56247
E045,CS,2BG,46383
E045,CS,2BK,0
E045,CS,2BR,0
E045,CS,3AG,47823
E045,CS,3AK,0
E045,CS,3AR,0
E045,CS,3BG,42228
E045,CS,3BK,0
E045,CS,3BR,0
E045,CS,GM,42129
E045,CS,GMK,0
E045,CS,GMR,51232
E045,CS,SCG,74680
E045,CS,SCK,0
E045,CS,SCR,112182
E045,CS,STG,53586
E045,CS,STK,88129
E045,CS,STR,0
E045,DS,1G,0
E045,DS,1K,0
E045,DS,1R,0
E045,DS,2AG,82870
E045,DS,2AK,0
E045,DS,2AR,0
E045,DS,2BG,0
E045,DS,2BK,0
E045,DS,2BR,130771
E045,DS,3AG,81311
E045,DS,3AK,0
E045,DS,3AR,0
E045,DS,3BG,0
E045,DS,3BK,0
E045,DS,3BR,0
E045,DS,GM,77196
E045,DS,GMK,0
E045,DS,GMR,0
E045,DS,SCG,153179
E045,DS,SCK,0
E045,DS,SCR,0
E045,DS,STG,0
E045,DS,STK,0
E045,DS,STR,0
E045,EC,1G,84118
E045,EC,1K,0
E045,EC,1R,0
E045,EC,2AG,78772
E045,EC,2AK,0
E045,EC,2AR,0
E045,EC,2BG,0
E045,EC,2BK,0
E045,EC,2BR,0
E045,EC,3AG,0
E045,EC,3AK,0
E045,EC,3AR,0
E045,EC,3BG,83238
E045,EC,3BK,0
E045,EC,3BR,0
E045,EC,GM,76663
E045,EC,GMK,83142
E045,EC,GMR,91983
E045,EC,SCG,118395
E045,EC,SCK,0
E045,EC,SCR,192901
E045,EC,STG,111268
E045,EC,STK,0
E045,EC,STR,160090
E045,EE,1G,0
E045,EE,1K,0
E045,EE,1R,194256
E045,EE,2AG,128697
E045,EE,2AK,0
E045,EE,2AR,146790
E045,EE,2BG,141032
E045,EE,2BK,0
E045,EE,2BR,0
E045,EE,3AG,111739
E045,EE,3AK,0
E045,EE,3AR,0
E045,EE,3BG,114158
E045,EE,3BK,0
E045,EE,3BR,125884
E045,EE,GM,107716
E045,EE,GMK,113609
E045,EE,GMR,119746
E045,EE,SCG,176396
E045,EE,SCK,0
E045,EE,SCR,202696
E045,EE,STG,175826
E045,EE,STK,0
E045,EE,STR,0
E045,IE,1G,0
E045,IE,1K,0
E045,IE,1R,0
E045,IE,2AG,74944
E045,IE,2AK,93157
E045,IE,2AR,0
E045,IE,2BG,90713
E045,IE,2BK,0
E045,IE,2BR,0
E045,IE,3AG,0
E045,IE,3AK,0
E045,IE,3AR,85907
E045,IE,3BG,66628
E045,IE,3BK,0
E045,IE,3BR,0
E045,IE,GM,65122
E045,IE,GMK,0
E045,IE,GMR,72750
E045,IE,SCG,126053
E045,IE,SCK,0
E045,IE,SCR,153649
E045,IE,STG,83213
E045,IE,STK,0
E045,IE,STR,134453
E045,ME,1G,0
E045,ME,1K,0
E045,ME,1R,0
E045,ME,2AG,0
E045,ME,2AK,0
E045,ME,2AR,0
E045,ME,2BG,0
E045,ME,2BK,0
E045,ME,2BR,0
E045,ME,3AG,0
E045,ME,3AK,0
E045,ME,3AR,0
E045,ME,3BG,0
E045,ME,3BK,0
E045,ME,3BR,0
E045,ME,GM,150070
E045,ME,GMK,0
E045,ME,GMR,0
E045,ME,SCG,0
E045,ME,SCK,0
E045,ME,SCR,0
E045,ME,STG,0
E045,ME,STK,0
E045,ME,STR,0
E046,CE,1G,0
E046,CE,1K,0
E046,CE,1R,0
E046,CE,2AG,0
E046,CE,2AK,0
E046,CE,2AR,0
E046,CE,2BG,0
E046,CE,2BK,0
E046,CE,2BR,0
E046,CE,3AG,0
E046,CE,3AK,0
E046,CE,3AR,0
E046,CE,3BG,0
E046,CE,3BK,0
E046,CE,3BR,0
E046,CE,GM,200968
E046,CE,GMK,0
E046,CE,GMR,0
E046,CE,SCG,0
E046,CE,SCK,0
E046,CE,SCR,0
E046,CE,STG,0
E046,CE,STK,0
E046,CE,STR,0
E046,CS,1G,0
E046,CS,1K,0
E046,CS,1R,0
E046,CS,2AG,62325
E046,CS,2AK,0
E046,CS,2AR,0
E046,CS,2BG,74311
E046,CS,2BK,0
E046,CS,2BR,0
E046,CS,3AG,0
E046,CS,3AK,0
E046,CS,3AR,0
E046,CS,3BG,63085
E046,CS,3BK,0
E046,CS,3BR,0
E046,CS,GM,59282
E046,CS,GMK,0
E046,CS,GMR,59916
E046,CS,SCG,92475
E046,CS,SCK,0
